artist_id,biography,confidence_score,created_at,failure_reason,genres_json,hero_asset,location,name,official_label_profile_url,official_website_url,publication_status,record_company_id,slug,source_evidence_json,updated_at
rca_fe340b6e,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Serelle,https://www.lanewaymusic.com.au/serelle,,skipped,rc_b9181116,serelle-b0bb02,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Serelle on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_e8248e08,"Seven Stories were an Adelaide rock band with two albums to their credit. In 1991 they were nominated for an ARIA award as 'best new talent' in Australia, however disbanded only a couple of years later.",0.99,2026-07-25T03:28:27.319Z,,"[""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Adelaide,Seven Stories,https://www.lanewaymusic.com.au/sevenstories,,published,rc_b9181116,seven-stories-eca95e,"[{""0"":""b"",""1"":""i"",""2"":""o"",""3"":""g"",""4"":""r"",""5"":""a"",""6"":""p"",""7"":""h"",""8"":""y"",""sourceUrl"":""https://www.lanewaymusic.com.au/sevenstories"",""checkedAt"":""2026-07-25T03:55:43.410Z""},{""0"":""h"",""1"":""t"",""2"":""t"",""3"":""p"",""4"":""s"",""5"":"":"",""6"":""/"",""7"":""/"",""8"":""w"",""9"":""w"",""10"":""w"",""11"":""."",""12"":""l"",""13"":""a"",""14"":""n"",""15"":""e"",""16"":""w"",""17"":""a"",""18"":""y"",""19"":""m"",""20"":""u"",""21"":""s"",""22"":""i"",""23"":""c"",""24"":""."",""25"":""c"",""26"":""o"",""27"":""m"",""28"":""."",""29"":""a"",""30"":""u"",""31"":""/"",""32"":""s"",""33"":""e"",""34"":""v"",""35"":""e"",""36"":""n"",""37"":""s"",""38"":""t"",""39"":""o"",""40"":""r"",""41"":""i"",""42"":""e"",""43"":""s"",""sourceUrl"":""https://www.lanewaymusic.com.au/sevenstories"",""checkedAt"":""2026-07-25T03:55:43.410Z""},{""0"":""O"",""1"":""f"",""2"":""f"",""3"":""i"",""4"":""c"",""5"":""i"",""6"":""a"",""7"":""l"",""8"":"" "",""9"":""a"",""10"":""r"",""11"":""t"",""12"":""i"",""13"":""s"",""14"":""t"",""15"":"" "",""16"":""p"",""17"":""a"",""18"":""g"",""19"":""e"",""20"":"" "",""21"":""o"",""22"":""n"",""23"":"" "",""24"":""L"",""25"":""a"",""26"":""n"",""27"":""e"",""28"":""w"",""29"":""a"",""30"":""y"",""31"":"" "",""32"":""M"",""33"":""u"",""34"":""s"",""35"":""i"",""36"":""c"",""sourceUrl"":""https://www.lanewaymusic.com.au/sevenstories"",""checkedAt"":""2026-07-25T03:55:43.410Z""},{""sourceUrl"":""https://www.lanewaymusic.com.au/sevenstories"",""checkedAt"":""2026-07-25T03:55:43.410Z""}]",2026-07-25T04:54:34.143Z
rca_24d07b87,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 40% is below 98%.,[],,,She's The Driver,https://www.lanewaymusic.com.au/she-s-the-driver,,skipped,rc_b9181116,she-s-the-driver-b15d07,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as She's The Driver on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_7ad59425,"Shock Poets were formed in 1994 as a side project by Mark Cuffe and Craig Bloxom (v Spy v Spy) and Paul Wheeler (Icehouse). The band had moderate success in Australia with the song 'Never Should Have Bothered You', however were significantly more successful in Brazil, off the back of the Spy's success, with the track being a smash hit in that country.",0.99,2026-07-25T03:28:27.319Z,,[],"https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",,Shock Poets,https://www.lanewaymusic.com.au/shockpoets,,published,rc_b9181116,shock-poets-4ebc73,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/shockpoets"",""summary"":""Biography of Shock Poets"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:17.797Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/shockpoets"",""summary"":""No genres mentioned"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:17.797Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/shockpoets"",""summary"":""No location mentioned"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:17.797Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/shockpoets"",""summary"":""No official website URL mentioned"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:17.797Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/shockpoets"",""summary"":""No hero asset mentioned"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:17.797Z""}]",2026-07-25T04:54:34.143Z
rca_aefa3291,SideShow Annie is an exotic musical gem. Honouring that old school rock and blues. They effortlessly weave eastern and western influences too like a rich tapestry. Fronted by the inimitable dynamo Gillian Taylor-Reynolds this magical circus of musicians is both seasoned and charismatic.,0.99,2026-07-25T03:28:27.319Z,,"[""rock"",""blues""]","https://static.wixstatic.com/media/9acc25_b3785cb2fd1146b89a6a4b021debe084~mv2.jpg/v1/fill/w_716,h_600,al_c/9acc25_b3785cb2fd1146b89a6a4b021debe084~mv2.jpg",,SideShow Annie,https://www.lanewaymusic.com.au/sideshowannie,,published,rc_b9181116,sideshow-annie-27c4a2,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/sideshowannie"",""summary"":""Biography of SideShow Annie"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:35.851Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/sideshowannie"",""summary"":""Rock and blues influences mentioned"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:35.851Z""}]",2026-07-25T04:54:34.143Z
rca_afdd6efa,"The Southbound Snake Charmers have been conjuring up their own unique brand of swampy blues since 2013. From Melbourne, Australia, but with their souls lurking in the Deep South, they weave tales of hoodoo folklore, hard luck, harder liquor and the seedy underground.",0.99,2026-07-25T03:28:27.319Z,,"[""blues""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png","Melbourne, Australia",Southbound Snake Charmers,https://www.lanewaymusic.com.au/southboundsnakecharmers,,published,rc_b9181116,southbound-snake-charmers-68dab5,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/southboundsnakecharmers"",""summary"":""Biographical information about Southbound Snake Charmers"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:59.928Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/southboundsnakecharmers"",""summary"":""Genre implied by description of music style"",""confidenceScore"":0.5,""checkedAt"":""2026-07-25T03:56:59.928Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/southboundsnakecharmers"",""summary"":""Location of the band"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:59.928Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/southboundsnakecharmers"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:59.928Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/southboundsnakecharmers"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:56:59.928Z""}]",2026-07-25T04:54:34.143Z
rca_0443ced3,"Spencer P. Jones is a bona-fide Australian rock legend with a legacy including The Johnny's, Beasts of Bourbon, Olympic Sideburns, Paul Kelly's Coloured Girls, and an enormous solo catalogue. He was named one of Australia's Top 40 guitarists by Australian Guitar Magazine in 2012. Sadly, he passed away in 2018 due to cancer, but his music lives on.",0.99,2026-07-25T03:28:27.319Z,,"[""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Australia,Spencer P. Jones,https://www.lanewaymusic.com.au/spencerpjones,,published,rc_b9181116,spencer-p-jones-34dfbf,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/spencerpjones"",""summary"":""Biographical information about Spencer P. Jones, including his legacy and achievements."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:57:29.464Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/spencerpjones"",""summary"":""Genre information inferred from the biography, mentioning 'Australian rock legend'."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:57:29.464Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/spencerpjones"",""summary"":""Location mentioned as Australia in the biography."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:57:29.464Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/spencerpjones"",""summary"":""No official website URL found on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:57:29.464Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/spencerpjones"",""summary"":""No hero asset image URL found on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T03:57:29.464Z""}]",2026-07-25T04:54:34.143Z
rca_9819c414,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Stephen Walls,https://www.lanewaymusic.com.au/stephenwalls,,skipped,rc_b9181116,stephen-walls-9a2ed1,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Stephen Walls on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_15dadd0c,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Steve Hoy,https://www.lanewaymusic.com.au/steve-hoy,,skipped,rc_b9181116,steve-hoy-12693a,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Steve Hoy on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_7d6eb2e9,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Stockley See Mason,https://www.lanewaymusic.com.au/stockleyseemason,,skipped,rc_b9181116,stockley-see-mason-63d746,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Stockley See Mason on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_6536cd57,"Stu Thomas is a multi-instrumentalist, composer, singer and artist, and fronts his own red-hot voodoo-surf wunderband The Stu Thomas Paradox. He’s played in 20 countries with some of Australia’s greats (including Kim Salmon & The Surrealists, and Dave Graney). Stu, both with his various bands and solo, has an incredible body of work which Laneway Music is proud to have distributed digitally worldwide.",0.99,2026-07-25T03:28:27.319Z,,"[""voodoo-surf""]","https://static.wixstatic.com/media/9acc25_7bed714053fa44a2b9f5c9768a5714d7~mv2.png/v1/fill/w_590,h_350,al_c/9acc25_7bed714053fa44a2b9f5c9768a5714d7~mv2.png",,Stu Thomas,https://www.lanewaymusic.com.au/stu-thomas,,published,rc_b9181116,stu-thomas-6fdfd9,"[{""0"":""biography"",""1"":""https://www.lanewaymusic.com.au/stu-thomas"",""2"":""Official artist page with biography"",""3"":1,""sourceUrl"":""https://www.lanewaymusic.com.au/stu-thomas"",""checkedAt"":""2026-07-25T04:04:17.020Z""},{""0"":""genres"",""1"":""https://www.lanewaymusic.com.au/stu-thomas"",""2"":""Genre mentioned on official artist page"",""3"":1,""sourceUrl"":""https://www.lanewaymusic.com.au/stu-thomas"",""checkedAt"":""2026-07-25T04:04:17.020Z""},{""0"":""location"",""1"":""https://www.lanewaymusic.com.au/stu-thomas"",""2"":""No location mentioned on official artist page"",""3"":1,""sourceUrl"":""https://www.lanewaymusic.com.au/stu-thomas"",""checkedAt"":""2026-07-25T04:04:17.020Z""},{""0"":""officialWebsiteUrl"",""1"":""https://www.lanewaymusic.com.au/stu-thomas"",""2"":""No official website URL mentioned on official artist page"",""3"":1,""sourceUrl"":""https://www.lanewaymusic.com.au/stu-thomas"",""checkedAt"":""2026-07-25T04:04:17.020Z""},{""0"":""heroAsset"",""1"":""https://www.lanewaymusic.com.au/stu-thomas"",""2"":""No hero asset image URL mentioned on official artist page"",""3"":1,""sourceUrl"":""https://www.lanewaymusic.com.au/stu-thomas"",""checkedAt"":""2026-07-25T04:04:17.020Z""}]",2026-07-25T04:54:34.143Z
rca_b30b5e42,"The 31st was a band from Brisbane in 1977, featuring Ron Peno, Mick Medew, Chris Welsh, and Tony Robertson. They were known for being raw and passionate, blending pop and rock styles. The band was a supergroup of musicians who went on to create a significant legacy in Australian alternative rock music.",0.99,2026-07-25T03:28:27.319Z,,"[""pop"",""rock"",""alternative rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Brisbane,The 31st,https://www.lanewaymusic.com.au/the31st,,published,rc_b9181116,31st-8a20cc,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/the31st"",""summary"":""The biography of The 31st was accurately extracted from the official Laneway Music page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:04:39.158Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/the31st"",""summary"":""The genres were inferred from the description of the band's style as 'pop, rock, light, dark'."",""confidenceScore"":0.8,""checkedAt"":""2026-07-25T04:04:39.158Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/the31st"",""summary"":""The location of The 31st was explicitly mentioned as Brisbane."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:04:39.158Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/the31st"",""summary"":""No official website URL was found on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:04:39.158Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/the31st"",""summary"":""No hero asset image URL was found on the page."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:04:39.158Z""}]",2026-07-25T04:54:34.143Z
rca_170f24cf,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,The Hitmen,https://www.lanewaymusic.com.au/the-hitmen,,skipped,rc_b9181116,hitmen-d00efe,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as The Hitmen on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_82d9ac4a,"The Mark of Cain, based in Adelaide, is described as one of 'the best and most brutal bands around'. Formed in 1984, the band features brothers Kim and Mark Scott. Influenced by Joy Division, The Doors, and authors like Herman Hesse and Fydor Dostoyevsky, they create a dark, intellectual take on post punk. With 5 albums and numerous singles, they are one of Australia's great hard rock bands.",0.99,2026-07-25T03:28:27.319Z,,"[""post punk"",""hard rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Adelaide,The Mark of Cain,https://www.lanewaymusic.com.au/themarkofcain,,published,rc_b9181116,mark-of-cain-df7049,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/themarkofcain"",""summary"":""Biographical information about The Mark of Cain"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:21.317Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/themarkofcain"",""summary"":""Genres associated with The Mark of Cain"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:21.317Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/themarkofcain"",""summary"":""Location of The Mark of Cain"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:21.317Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/themarkofcain"",""summary"":""No official website URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:21.317Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/themarkofcain"",""summary"":""No hero asset image URL found"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:21.317Z""}]",2026-07-25T04:54:34.143Z
rca_d57ce9c9,"The Rockwells began as an acoustic country rock duo featuring Ronnie Peel (aka Rockwell T. James) and Bobby Fletcher. They created a spirited repertoire of country, blues and pop classics, releasing an album of favourites (Cover Story) which peaked at #19 on the Australian Blues and Roots Charts in 2015.",0.99,2026-07-25T03:28:27.319Z,,"[""country"",""blues"",""pop"",""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",,The Rockwells / Rockwell T James,https://www.lanewaymusic.com.au/therockwells,,published,rc_b9181116,rockwells-rockwell-t-james-1e0273,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/therockwells"",""summary"":""The Rockwells began as an acoustic country rock duo featuring Ronnie Peel (aka Rockwell T. James) and Bobby Fletcher."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:52.934Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/therockwells"",""summary"":""They created a spirited repertoire of country, blues and pop classics."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:52.934Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/therockwells"",""summary"":""No location mentioned."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:52.934Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/therockwells"",""summary"":""No official website URL mentioned."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:52.934Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/therockwells"",""summary"":""No hero asset image URL mentioned."",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:05:52.934Z""}]",2026-07-25T04:54:34.143Z
rca_9218ee25,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,Them Swoops,https://www.lanewaymusic.com.au/themswoops,,skipped,rc_b9181116,them-swoops-486464,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Them Swoops on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_a6d02f89,"Toys Went Berserk was a Sydney-based, post-punk outfit formed in 1985. The band consisted of members from various indie bands and was known for energetic live performances and distinctive music. They released numerous records, toured in the US and Australia, and supported international acts like The Cramps and The Fall.",0.99,2026-07-25T03:28:27.319Z,,"[""post-punk"",""goth""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Sydney,Toys Went Berserk,https://www.lanewaymusic.com.au/toyswentberserk,,published,rc_b9181116,toys-went-berserk-a660fb,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/toyswentberserk"",""summary"":""Official biography of Toys Went Berserk on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:29.924Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/toyswentberserk"",""summary"":""Genre information inferred from biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:29.924Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/toyswentberserk"",""summary"":""Location mentioned in biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:29.924Z""},{""fieldName"":""officialWebsiteUrl"",""sourceUrl"":""https://www.lanewaymusic.com.au/toyswentberserk"",""summary"":""No official website URL found on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:29.924Z""},{""fieldName"":""heroAsset"",""sourceUrl"":""https://www.lanewaymusic.com.au/toyswentberserk"",""summary"":""No hero asset URL found on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:29.924Z""}]",2026-07-25T04:54:34.143Z
rca_843fc7f6,"Uppercut is Naarm's newest head-banging band. They define their sound as 'Newah Metal', a mix of rock n' roll, punk, and 90's metal sounds. With vocals by frontman Dylan Beast, and stellar performances by Sam on bass and Corrie on drums, they're set to shake Melbourne's music scene with their energy.",0.99,2026-07-25T03:28:27.319Z,,"[""Rock"",""Punk"",""Metal""]","https://static.wixstatic.com/media/9acc25_2947630136ca462eb78babdca0561754~mv2.jpg/v1/fill/w_1181,h_1181,al_c/9acc25_2947630136ca462eb78babdca0561754~mv2.jpg",Naarm (Melbourne),Uppercut,https://www.lanewaymusic.com.au/uppercut,,published,rc_b9181116,uppercut-655900,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/uppercut"",""summary"":""Official artist page with biography and description of sound and band members"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:50.139Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/uppercut"",""summary"":""Genres mentioned in biography: rock n' roll, punk, and 90's metal sounds"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:50.139Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/uppercut"",""summary"":""Location mentioned in biography: Naarm (Melbourne)"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:06:50.139Z""}]",2026-07-25T04:54:34.143Z
rca_1e86f0e4,"Brisbane's Ups and Downs have joined Laneway Music with their catalogue to be made available across the remainder of 2016. The Ups and Downs were seen as future superstars, achieving critical acclaim and a strong fanbase during their all too brief time in the spotlight. Their power pop/rock guitar sound draw comparisons with The Church.",0.99,2026-07-25T03:28:27.319Z,,"[""power pop"",""rock""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Brisbane,Ups and Downs,https://www.lanewaymusic.com.au/ups-and-downs,,published,rc_b9181116,ups-and-downs-35d9f6,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/ups-and-downs"",""summary"":""Official biography of Ups and Downs on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:07:09.736Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/ups-and-downs"",""summary"":""Genre information inferred from biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:07:09.736Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/ups-and-downs"",""summary"":""Location mentioned in biography on Laneway Music website"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:07:09.736Z""}]",2026-07-25T04:54:34.143Z
rca_8898e25c,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 90% is below 98%.,[],,,Vanilla Chainsaws,https://www.lanewaymusic.com.au/vanillachainsaws,,skipped,rc_b9181116,vanilla-chainsaws-82c5c5,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Vanilla Chainsaws on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_b39c9c01,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Violetine,https://www.lanewaymusic.com.au/violetine,,skipped,rc_b9181116,violetine-4ce64c,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Violetine on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
rca_09ede191,"Virgin Soldiers were one of the hardest working bands of the Melbourne Metal scene from 1980-1990. Drummer Rob Boundy describes the band's music as 'English influenced hard rock with an aggressive Aussie edge'. You can hear the influence of Black Sabbath, Iron Maiden, Deep Purple, Rainbow, Judas Priest, UFO, AC/DC and Rose Tattoo.",0.99,2026-07-25T03:28:27.319Z,,"[""Hard Rock"",""Metal""]","https://static.wixstatic.com/media/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png/v1/fit/w_2500,h_1330,al_c/9acc25_e7a33bd9f61f43bc96684220d1f0753f.png",Melbourne,Virgin Soldiers,https://www.lanewaymusic.com.au/virgin-soldiers,,published,rc_b9181116,virgin-soldiers-b58e8c,"[{""fieldName"":""biography"",""sourceUrl"":""https://www.lanewaymusic.com.au/virgin-soldiers"",""summary"":""Official biography of Virgin Soldiers from Laneway Music"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:07:55.960Z""},{""fieldName"":""genres"",""sourceUrl"":""https://www.lanewaymusic.com.au/virgin-soldiers"",""summary"":""Genres inferred from biography text"",""confidenceScore"":0.8,""checkedAt"":""2026-07-25T04:07:55.960Z""},{""fieldName"":""location"",""sourceUrl"":""https://www.lanewaymusic.com.au/virgin-soldiers"",""summary"":""Location mentioned in biography text"",""confidenceScore"":1,""checkedAt"":""2026-07-25T04:07:55.960Z""}]",2026-07-25T04:54:34.143Z
rca_d09ace05,,0.99,2026-07-25T03:28:27.319Z,Identity confidence 80% is below 98%.,[],,,Young Modern,https://www.lanewaymusic.com.au/youngmodern,,skipped,rc_b9181116,young-modern-38ea29,"[{""fieldName"":""roster_membership"",""sourceUrl"":""https://www.lanewaymusic.com.au/"",""summary"":""Listed as Young Modern on the official roster."",""confidenceScore"":0.99,""checkedAt"":""2026-07-25T03:28:27.319Z""}]",2026-07-25T04:54:34.143Z
